期号,front1,front2,front3,front4,front5,back1,back2,日期,front_sum,front_span,front_odd_count,front_Zone1_count,front_Zone2_count,front_Zone3_count,front_consecutive_count,front_repeat_count,back_sum,back_span,back_odd_count,back_is_large
16123,4,5,13,20,32,1,10,2016-10-19,74,28,2,2,2,1,1,0,11,9,1,1
16124,4,13,24,26,29,8,11,2016-10-22,96,25,2,1,2,2,0,2,19,3,1,1
16125,6,7,8,28,30,1,2,2016-10-24,79,24,1,3,0,2,2,0,3,1,1,0
16126,11,13,16,19,24,6,8,2016-10-26,83,13,3,1,4,0,0,0,14,2,0,1
16127,1,5,15,24,26,9,10,2016-10-29,71,25,3,2,2,1,0,1,19,1,1,1
16128,17,20,22,30,33,7,8,2016-10-31,122,16,2,0,3,2,0,0,15,1,1,1
16129,7,8,19,30,35,8,9,2016-11-02,99,28,3,2,1,2,1,1,17,1,1,1
16130,11,23,32,33,34,1,12,2016-11-05,133,23,3,1,1,3,2,0,13,11,1,1
16131,6,13,25,28,30,2,7,2016-11-07,102,24,2,1,1,3,0,0,9,5,1,1
16132,4,18,19,22,35,1,2,2016-11-09,98,31,2,1,3,1,1,0,3,1,1,0
16133,1,4,5,23,28,5,9,2016-11-12,61,27,3,3,1,1,1,1,14,4,2,1
16134,1,3,31,32,34,2,7,2016-11-14,101,33,3,2,0,3,1,1,9,5,1,1
16135,1,10,12,18,35,1,12,2016-11-16,76,34,2,3,1,1,0,1,13,11,1,1
16136,5,6,7,19,23,4,11,2016-11-19,60,18,4,3,2,0,2,0,15,7,1,1
16137,7,20,23,29,34,2,10,2016-11-21,113,27,3,1,2,2,0,2,12,8,0,1
16138,12,13,16,29,35,5,11,2016-11-23,105,23,3,1,2,2,1,1,16,6,2,1
16139,13,21,30,31,35,1,8,2016-11-26,130,22,4,0,2,3,1,2,9,7,1,1
16140,12,16,23,29,34,4,11,2016-11-28,114,22,2,1,2,2,0,0,15,7,1,1
16141,2,6,7,19,28,11,12,2016-11-30,62,26,2,3,1,1,1,0,23,1,1,1
16142,1,6,17,23,26,6,12,2016-12-03,73,25,3,2,2,1,0,1,18,6,0,1
16143,4,6,22,27,31,6,7,2016-12-05,90,27,2,2,1,2,0,1,13,1,1,1
16144,4,5,13,22,31,5,10,2016-12-07,75,27,3,2,2,1,1,3,15,5,1,1
16145,1,9,11,17,28,3,8,2016-12-10,66,27,4,3,1,1,0,0,11,5,1,1
16146,21,22,25,29,34,1,11,2016-12-12,131,13,3,0,2,3,1,0,12,10,2,1
16147,7,19,20,28,30,4,12,2016-12-14,104,23,2,1,2,2,1,0,16,8,0,1
16148,5,14,15,23,25,6,8,2016-12-17,82,20,4,1,3,1,1,0,14,2,0,1
16149,1,2,3,12,33,4,9,2016-12-19,51,32,3,4,0,1,2,0,13,5,1,1
16150,1,10,18,24,29,7,10,2016-12-21,82,28,2,2,2,1,0,1,17,3,1,1
16151,4,7,11,14,21,5,12,2016-12-24,57,17,3,3,2,0,0,0,17,7,1,1
16152,8,17,22,24,30,5,11,2016-12-26,101,22,1,1,3,1,0,0,16,6,2,1
16153,13,18,25,29,35,3,11,2016-12-28,120,22,4,0,2,3,0,0,14,8,2,1
16154,6,16,17,21,29,4,6,2016-12-31,89,23,3,1,3,1,1,1,10,2,0,0
17001,7,9,20,31,33,8,10,2017-01-02,100,26,4,2,1,2,0,0,18,2,0,1
17002,7,12,14,31,34,9,11,2017-01-04,98,27,2,2,1,2,0,2,20,2,2,1
17003,3,5,6,13,22,9,12,2017-01-07,49,19,3,3,2,0,1,0,21,3,1,1
17004,5,8,11,28,31,6,7,2017-01-09,83,26,3,3,0,2,0,1,13,1,1,1
17005,5,9,20,26,35,2,11,2017-01-11,95,30,3,2,1,2,0,1,13,9,1,1
17006,4,6,23,32,33,5,6,2017-01-14,98,29,2,2,1,2,1,0,11,1,1,0
17007,8,11,17,25,27,2,4,2017-01-16,88,19,4,2,1,2,0,0,6,2,0,0
17008,3,4,9,25,32,2,4,2017-01-18,73,29,3,3,0,2,1,1,6,2,0,0
17009,5,6,8,12,22,3,4,2017-01-21,53,17,1,4,1,0,1,0,7,1,1,0
17010,4,10,13,18,35,1,2,2017-01-23,80,31,2,2,2,1,0,0,3,1,1,0
17011,5,15,21,29,34,6,9,2017-01-25,104,29,4,1,2,2,0,0,15,3,1,1
17012,4,5,24,26,35,7,12,2017-02-04,94,31,2,2,1,2,1,1,19,5,1,1
17013,5,12,17,30,34,11,12,2017-02-06,98,29,2,2,1,2,0,1,23,1,1,1
17014,4,8,15,24,25,2,5,2017-02-08,76,21,2,2,2,1,1,0,7,3,1,0
17015,1,7,19,27,34,1,2,2017-02-11,88,33,4,2,1,2,0,0,3,1,1,0
17016,3,13,28,30,33,9,10,2017-02-13,107,30,3,1,1,3,0,0,19,1,1,1
17017,4,19,24,26,29,4,6,2017-02-15,102,25,2,1,2,2,0,0,10,2,0,0
17018,6,7,10,17,23,1,9,2017-02-18,63,17,3,3,2,0,1,0,10,8,2,1
17019,2,6,14,23,25,2,10,2017-02-20,70,23,2,2,2,1,0,2,12,8,0,1
17020,16,21,24,27,28,4,7,2017-02-22,116,12,2,0,3,2,1,0,11,3,1,1
17021,1,15,17,20,26,6,8,2017-02-25,79,25,3,1,3,1,0,0,14,2,0,1
17022,2,3,9,17,24,6,12,2017-02-27,55,22,3,3,2,0,1,1,18,6,0,1
17023,5,8,12,24,34,7,10,2017-03-01,83,29,1,3,1,1,0,1,17,3,1,1
17024,21,23,29,32,35,11,12,2017-03-04,140,14,4,0,2,3,0,0,23,1,1,1
17025,10,16,19,20,34,4,5,2017-03-06,99,24,1,1,3,1,1,0,9,1,1,0
17026,10,14,19,25,32,2,7,2017-03-08,100,22,2,1,2,2,0,2,9,5,1,1
17027,8,17,25,33,34,3,11,2017-03-11,117,26,3,1,1,3,1,1,14,8,2,1
17028,6,18,22,23,33,9,11,2017-03-13,102,27,2,1,3,1,1,1,20,2,2,1
17029,1,6,14,17,29,1,11,2017-03-15,67,28,3,2,2,1,0,1,12,10,2,1
17030,21,22,24,29,34,5,6,2017-03-18,130,13,2,0,3,2,1,1,11,1,1,0
17031,2,16,17,30,32,2,9,2017-03-20,97,30,1,1,2,2,1,0,11,7,1,1
17032,2,13,14,18,29,3,9,2017-03-22,76,27,2,1,3,1,1,1,12,6,2,1
17033,15,22,23,25,34,5,11,2017-03-25,119,19,3,0,3,2,1,0,16,6,2,1
17034,6,12,21,26,29,2,11,2017-03-27,94,23,2,2,1,2,0,0,13,9,1,1
17035,14,17,22,30,33,7,12,2017-03-29,116,19,2,0,3,2,0,0,19,5,1,1
17036,1,4,9,18,33,2,5,2017-04-01,65,32,3,3,1,1,0,1,7,3,1,0
17037,13,15,16,32,34,6,11,2017-04-03,110,21,2,0,3,2,1,0,17,5,1,1
17038,4,5,13,18,27,3,9,2017-04-05,67,23,3,2,2,1,1,1,12,6,2,1
17039,5,6,14,17,26,3,8,2017-04-08,68,21,2,2,2,1,1,1,11,5,1,1
17040,4,6,10,23,29,9,11,2017-04-10,72,25,2,3,1,1,0,1,20,2,2,1
17041,2,4,6,25,31,5,9,2017-04-12,68,29,2,3,0,2,0,2,14,4,2,1
17042,2,17,31,33,34,1,7,2017-04-15,117,32,3,1,1,3,1,2,8,6,2,1
17043,6,13,22,25,35,9,12,2017-04-17,101,29,3,1,2,2,0,0,21,3,1,1
17044,11,16,17,18,25,2,9,2017-04-19,87,14,3,1,3,1,2,1,11,7,1,1
17045,1,8,11,21,35,9,12,2017-04-22,76,34,4,3,1,1,0,1,21,3,1,1
17046,4,17,20,23,30,2,3,2017-04-24,94,26,2,1,3,1,0,0,5,1,1,0
17047,15,19,32,33,34,9,12,2017-04-26,133,19,3,0,2,3,2,0,21,3,1,1
17048,7,9,13,15,19,3,10,2017-04-29,63,12,5,2,3,0,0,2,13,7,1,1
17049,9,12,14,22,31,5,8,2017-05-01,88,22,2,2,2,1,0,1,13,3,1,1
17050,12,14,17,20,28,2,6,2017-05-03,91,16,1,1,3,1,0,2,8,4,0,0
17051,14,17,18,22,29,10,11,2017-05-06,100,15,2,0,4,1,1,2,21,1,1,1
17052,3,19,24,28,33,4,12,2017-05-08,107,30,3,1,2,2,0,0,16,8,0,1
17053,6,19,20,22,26,1,11,2017-05-10,93,20,1,1,3,1,1,1,12,10,2,1
17054,16,29,30,32,33,4,5,2017-05-13,140,17,2,0,1,4,2,0,9,1,1,0
17055,19,20,22,30,33,3,9,2017-05-15,124,14,2,0,3,2,1,2,12,6,2,1
17056,1,4,24,27,32,3,10,2017-05-17,88,31,2,2,1,2,0,0,13,7,1,1
17057,12,16,19,23,24,2,5,2017-05-20,94,12,2,1,4,0,1,1,7,3,1,0
17058,14,18,20,21,28,3,6,2017-05-22,101,14,1,0,4,1,1,0,9,3,1,0
17059,8,11,13,15,17,3,10,2017-05-24,64,9,4,2,3,0,0,0,13,7,1,1
17060,9,15,20,26,31,5,12,2017-05-27,101,22,3,1,2,2,0,1,17,7,1,1
17061,10,19,23,25,30,2,4,2017-05-29,107,20,3,1,2,2,0,0,6,2,0,0
17062,1,4,6,8,28,8,12,2017-05-31,47,27,1,4,0,1,0,0,20,4,0,1
17063,18,21,22,24,29,5,11,2017-06-03,114,11,2,0,4,1,1,0,16,6,2,1
17064,1,8,20,27,30,3,4,2017-06-05,86,29,2,2,1,2,0,0,7,1,1,0
17065,5,11,12,19,28,5,12,2017-06-07,75,23,3,3,1,1,1,0,17,7,1,1
17066,11,15,23,26,30,2,11,2017-06-10,105,19,3,1,2,2,0,1,13,9,1,1
17067,10,17,18,32,35,10,11,2017-06-12,112,25,2,1,2,2,1,0,21,1,1,1
17068,7,8,19,24,27,6,7,2017-06-14,85,20,3,2,2,1,1,0,13,1,1,1
17069,10,16,20,23,32,8,11,2017-06-17,101,22,1,1,3,1,0,0,19,3,1,1
17070,6,16,18,26,30,2,3,2017-06-19,96,24,0,1,2,2,0,1,5,1,1,0
17071,1,4,11,14,33,5,7,2017-06-21,63,32,3,3,1,1,0,0,12,2,2,1
17072,1,3,29,32,34,2,5,2017-06-24,99,33,3,2,0,3,0,1,7,3,1,0
17073,7,18,28,31,33,1,2,2017-06-26,117,26,3,1,1,3,0,0,3,1,1,0
17074,8,10,11,13,17,8,11,2017-06-28,59,9,3,3,2,0,1,0,19,3,1,1
17075,5,11,16,18,35,1,6,2017-07-01,85,30,3,2,2,1,0,1,7,5,1,0
17076,2,7,25,30,35,7,12,2017-07-03,99,33,3,2,0,3,0,1,19,5,1,1
17077,1,3,4,25,31,6,9,2017-07-05,64,30,4,3,0,2,1,1,15,3,1,1
17078,4,5,27,31,34,3,6,2017-07-08,101,30,3,2,0,3,1,2,9,3,1,0
17079,1,17,19,32,33,2,11,2017-07-10,102,32,4,1,2,2,1,0,13,9,1,1
17080,8,10,21,30,31,2,5,2017-07-12,100,23,2,2,1,2,1,0,7,3,1,0
17081,2,12,15,20,34,1,6,2017-07-15,83,32,1,2,2,1,0,0,7,5,1,0
17082,5,13,20,21,25,8,9,2017-07-17,84,20,4,1,3,1,1,1,17,1,1,1
17083,2,5,14,22,34,3,9,2017-07-19,77,32,1,2,2,1,0,1,12,6,2,1
17084,6,11,14,21,31,9,12,2017-07-22,83,25,3,2,2,1,0,1,21,3,1,1
17085,9,13,14,25,30,2,5,2017-07-24,91,21,3,1,2,2,1,1,7,3,1,0
17086,12,15,18,22,31,1,8,2017-07-26,98,19,2,1,3,1,0,0,9,7,1,1
17087,3,14,21,29,35,2,6,2017-07-29,102,32,4,1,2,2,0,0,8,4,0,0
17088,5,28,31,34,35,8,9,2017-07-31,133,30,3,1,0,4,1,1,17,1,1,1
17089,3,5,6,15,18,3,10,2017-08-02,47,15,3,3,2,0,1,1,13,7,1,1
17090,3,6,15,22,35,9,11,2017-08-05,81,32,3,2,2,1,0,3,20,2,2,1
17091,1,5,7,16,19,3,12,2017-08-07,48,18,4,3,2,0,0,0,15,9,1,1
17092,3,7,9,17,34,4,5,2017-08-09,70,31,4,3,1,1,0,1,9,1,1,0
17093,5,6,17,21,29,2,4,2017-08-12,78,24,4,2,2,1,1,1,6,2,0,0
17094,3,5,8,29,33,4,8,2017-08-14,78,30,4,3,0,2,0,2,12,4,0,1
17095,15,32,33,34,35,3,12,2017-08-16,149,20,3,0,1,4,3,1,15,9,1,1
17096,3,7,9,17,28,4,12,2017-08-19,64,25,4,3,1,1,0,0,16,8,0,1
17097,7,14,19,22,34,7,12,2017-08-21,96,27,2,1,3,1,0,1,19,5,1,1
17098,6,9,17,30,35,10,11,2017-08-23,97,29,3,2,1,2,0,0,21,1,1,1
17099,8,9,17,18,24,3,7,2017-08-26,76,16,2,2,3,0,2,2,10,4,2,1
17100,2,5,18,19,31,1,9,2017-08-28,75,29,3,2,2,1,1,1,10,8,2,1
17101,5,15,21,25,29,5,8,2017-08-30,95,24,5,1,2,2,0,1,13,3,1,1
17102,1,12,23,24,29,8,12,2017-09-02,89,28,3,2,2,1,1,1,20,4,0,1
17103,4,19,20,24,29,3,4,2017-09-04,96,25,2,1,3,1,1,2,7,1,1,0
17104,9,11,22,27,30,9,11,2017-09-06,99,21,3,2,1,2,0,0,20,2,2,1
17105,4,15,22,24,32,2,9,2017-09-09,97,28,1,1,3,1,0,1,11,7,1,1
17106,9,12,18,23,29,2,4,2017-09-11,91,20,3,2,2,1,0,0,6,2,0,0
17107,4,10,19,25,27,6,12,2017-09-13,85,23,3,2,1,2,0,0,18,6,0,1
17108,1,4,15,21,22,4,9,2017-09-16,63,21,3,2,3,0,1,1,13,5,1,1
17109,6,9,19,26,34,5,7,2017-09-18,94,28,2,2,1,2,0,0,12,2,2,1
17110,10,14,20,21,35,2,5,2017-09-20,100,25,2,1,3,1,1,0,7,3,1,0
17111,2,14,17,26,34,8,12,2017-09-23,93,32,1,1,2,2,0,1,20,4,0,1
17112,5,6,20,31,32,6,12,2017-09-25,94,27,2,2,1,2,2,0,18,6,0,1
17113,5,8,17,18,23,4,12,2017-09-27,71,18,3,2,3,0,1,1,16,8,0,1
17114,6,7,12,18,23,1,12,2017-09-30,66,17,2,3,2,0,1,2,13,11,1,1
17115,14,19,20,25,31,6,8,2017-10-02,109,17,3,0,3,2,1,0,14,2,0,1
17116,2,27,30,32,33,1,3,2017-10-04,124,31,2,1,0,4,1,0,4,2,2,0
17117,5,7,9,24,32,8,10,2017-10-07,77,27,3,3,1,1,0,1,18,2,0,1
17118,2,7,16,20,33,3,11,2017-10-09,78,31,2,2,2,1,0,1,14,8,2,1
17119,5,7,13,29,35,3,8,2017-10-11,89,30,5,2,1,2,0,1,11,5,1,1
17120,8,15,24,26,27,5,6,2017-10-14,100,19,2,1,2,2,1,0,11,1,1,0
17121,1,6,12,26,31,1,7,2017-10-16,76,30,2,3,0,2,0,1,8,6,2,1
17122,3,12,18,29,34,3,11,2017-10-18,96,31,2,2,1,2,0,1,14,8,2,1
17123,3,15,23,26,32,1,12,2017-10-21,99,29,3,1,2,2,0,1,13,11,1,1
17124,3,29,30,32,35,3,8,2017-10-23,129,32,3,1,0,4,1,2,11,5,1,1
17125,7,11,18,26,28,4,5,2017-10-25,90,21,2,2,1,2,0,0,9,1,1,0
17126,3,4,13,24,33,1,11,2017-10-28,77,30,3,2,2,1,1,0,12,10,2,1
17127,2,15,18,21,22,3,10,2017-10-30,78,20,2,1,4,0,1,0,13,7,1,1
17128,9,11,13,18,33,2,3,2017-11-01,84,24,4,2,2,1,0,1,5,1,1,0
17129,5,17,20,32,33,4,9,2017-11-04,107,28,3,1,2,2,1,1,13,5,1,1
17130,5,18,28,33,34,3,4,2017-11-06,118,29,2,1,1,3,1,2,7,1,1,0
17131,3,5,8,19,34,1,12,2017-11-08,69,31,3,3,1,1,0,2,13,11,1,1
17132,11,17,23,26,27,1,10,2017-11-11,104,16,4,1,2,2,1,0,11,9,1,1
17133,15,17,19,32,33,1,3,2017-11-13,116,18,4,0,3,2,1,1,4,2,2,0
17134,7,18,19,32,34,2,10,2017-11-15,110,27,2,1,2,2,1,2,12,8,0,1
17135,1,12,15,19,22,2,4,2017-11-18,69,21,3,2,3,0,0,1,6,2,0,0
17136,1,11,20,21,22,3,4,2017-11-20,75,21,3,2,3,0,2,2,7,1,1,0
17137,1,20,22,28,29,5,7,2017-11-22,100,28,2,1,2,2,1,3,12,2,2,1
17138,4,7,9,20,25,2,11,2017-11-25,65,21,3,3,1,1,0,1,13,9,1,1
17139,2,6,19,25,32,9,12,2017-11-27,84,30,2,2,1,2,0,1,21,3,1,1
17140,10,16,25,26,29,1,5,2017-11-29,106,19,2,1,1,3,1,1,6,4,2,0
17141,2,8,21,22,29,3,5,2017-12-02,82,27,2,2,2,1,1,1,8,2,2,0
17142,1,5,16,19,28,2,10,2017-12-04,69,27,3,2,2,1,0,0,12,8,0,1
17143,6,9,24,29,32,2,7,2017-12-06,100,26,2,2,1,2,0,0,9,5,1,1
17144,3,21,23,29,32,10,11,2017-12-09,108,29,4,1,2,2,0,2,21,1,1,1
17145,4,7,17,18,19,3,10,2017-12-11,65,15,3,2,3,0,2,0,13,7,1,1
17146,1,5,11,14,35,9,10,2017-12-13,66,34,4,3,1,1,0,0,19,1,1,1
17147,5,16,17,25,34,1,11,2017-12-16,97,29,3,1,2,2,1,1,12,10,2,1
17148,19,27,31,32,35,11,12,2017-12-18,144,16,4,0,1,4,1,0,23,1,1,1
17149,10,18,19,25,26,4,12,2017-12-20,98,16,2,1,2,2,2,1,16,8,0,1
17150,3,6,10,13,18,9,11,2017-12-23,50,15,2,3,2,0,0,2,20,2,2,1
17151,5,6,23,28,32,4,5,2017-12-25,94,27,2,2,1,2,1,1,9,1,1,0
17152,2,4,7,23,28,2,8,2017-12-27,64,26,2,3,1,1,0,2,10,6,0,1
17153,1,9,24,26,34,9,12,2017-12-30,94,33,2,2,1,2,0,0,21,3,1,1
18001,1,13,22,25,35,3,4,2018-01-01,96,34,4,1,2,2,0,1,7,1,1,0
18002,12,20,23,27,34,1,6,2018-01-03,116,22,2,1,2,2,0,0,7,5,1,0
18003,4,21,23,24,30,9,10,2018-01-06,102,26,2,1,3,1,1,1,19,1,1,1
18004,4,9,22,28,30,1,10,2018-01-08,93,26,1,2,1,2,0,2,11,9,1,1
18005,4,9,23,24,30,8,11,2018-01-10,90,26,2,2,2,1,1,3,19,3,1,1
18006,19,20,30,32,33,3,5,2018-01-13,134,14,2,0,2,3,2,1,8,2,2,0
18007,3,4,28,31,34,4,11,2018-01-15,100,31,2,2,0,3,1,0,15,7,1,1
18008,9,15,17,20,22,10,11,2018-01-17,83,13,3,1,4,0,0,0,21,1,1,1
18009,10,12,28,30,34,3,4,2018-01-20,114,24,0,2,0,3,0,0,7,1,1,0
18010,24,25,26,28,29,4,12,2018-01-22,132,5,2,0,1,4,3,1,16,8,0,1
18011,3,13,15,23,26,1,10,2018-01-24,80,23,4,1,3,1,0,1,11,9,1,1
18012,3,22,24,29,34,7,11,2018-01-27,112,31,2,1,2,2,0,1,18,4,2,1
18013,8,24,31,33,35,7,10,2018-01-29,131,27,3,1,1,3,0,1,17,3,1,1
18014,14,16,18,24,31,1,8,2018-01-31,103,17,1,0,4,1,0,2,9,7,1,1
18015,4,13,15,18,29,5,11,2018-02-03,79,25,3,1,3,1,0,1,16,6,2,1
18016,1,2,12,13,23,9,12,2018-02-05,51,22,3,3,2,0,2,1,21,3,1,1
18017,4,19,21,23,31,4,9,2018-02-07,98,27,4,1,3,1,0,1,13,5,1,1
18018,6,8,13,24,28,6,12,2018-02-10,79,22,1,2,2,1,0,0,18,6,0,1
18019,10,11,19,21,28,5,12,2018-02-12,89,18,3,2,2,1,1,1,17,7,1,1
18020,1,10,13,14,21,9,12,2018-02-14,59,20,3,2,3,0,1,2,21,3,1,1
18021,5,6,8,9,15,4,11,2018-02-24,43,10,3,4,1,0,2,0,15,7,1,1
18022,2,10,19,33,35,5,6,2018-02-26,99,33,3,2,1,2,0,0,11,1,1,0
18023,12,13,18,21,29,2,8,2018-02-28,93,17,3,1,3,1,1,0,10,6,0,1
18024,2,16,24,30,32,4,7,2018-03-03,104,30,0,1,2,2,0,0,11,3,1,1
18025,7,8,9,15,34,7,8,2018-03-05,73,27,3,3,1,1,2,0,15,1,1,1
18026,1,2,3,4,30,3,5,2018-03-07,40,29,2,4,0,1,3,0,8,2,2,0
18027,1,18,20,21,26,4,11,2018-03-10,86,25,2,1,3,1,1,1,15,7,1,1
18028,4,19,25,30,35,4,7,2018-03-12,113,31,3,1,1,3,0,0,11,3,1,1
18029,3,9,21,25,29,1,8,2018-03-14,87,26,5,2,1,2,0,1,9,7,1,1
18030,5,18,21,28,32,9,11,2018-03-17,104,27,2,1,2,2,0,1,20,2,2,1
18031,3,8,13,17,23,5,11,2018-03-19,64,20,4,2,3,0,0,0,16,6,2,1
18032,7,10,17,32,35,5,12,2018-03-21,101,28,3,2,1,2,0,1,17,7,1,1
18033,2,3,19,23,34,4,9,2018-03-24,81,32,3,2,2,1,1,0,13,5,1,1
18034,8,11,22,27,32,3,7,2018-03-26,100,24,2,2,1,2,0,0,10,4,2,1
18035,5,7,10,12,24,7,11,2018-03-28,58,19,2,4,1,0,0,0,18,4,2,1
18036,11,17,18,21,27,7,8,2018-03-31,94,16,4,1,3,1,1,0,15,1,1,1
18037,1,3,27,30,31,2,11,2018-04-02,92,30,4,2,0,3,1,1,13,9,1,1
18038,14,23,25,31,32,1,3,2018-04-04,125,18,3,0,2,3,1,1,4,2,2,0
18039,2,7,14,29,32,10,11,2018-04-07,84,30,2,2,1,2,0,2,21,1,1,1
18040,5,7,18,27,31,1,8,2018-04-09,88,26,4,2,1,2,0,1,9,7,1,1
18041,1,23,25,31,33,1,12,2018-04-11,113,32,5,1,1,3,0,1,13,11,1,1
18042,3,19,25,29,35,5,9,2018-04-14,111,32,5,1,1,3,0,1,14,4,2,1
18043,3,6,13,28,33,4,11,2018-04-16,83,30,3,2,1,2,0,1,15,7,1,1
18044,2,4,6,18,21,5,8,2018-04-18,51,19,1,3,2,0,0,1,13,3,1,1
18045,2,5,20,30,35,5,9,2018-04-21,92,33,2,2,1,2,0,1,14,4,2,1
18046,10,20,22,29,32,5,10,2018-04-23,113,22,1,1,2,2,0,1,15,5,1,1
18047,3,8,10,14,20,4,8,2018-04-25,55,17,1,3,2,0,0,2,12,4,0,1
18048,2,3,11,20,25,2,7,2018-04-28,61,23,3,3,1,1,1,2,9,5,1,1
18049,4,7,9,10,13,6,12,2018-04-30,43,9,3,4,1,0,1,0,18,6,0,1
18050,22,24,26,34,35,6,12,2018-05-02,141,13,1,0,2,3,1,0,18,6,0,1
18051,9,18,28,29,35,3,11,2018-05-05,119,26,3,1,1,3,1,1,14,8,2,1
18052,5,16,18,19,25,2,7,2018-05-07,83,20,3,1,3,1,1,1,9,5,1,1
18053,11,16,21,23,25,2,12,2018-05-09,96,14,4,1,3,1,0,2,14,10,0,1
18054,9,10,12,20,30,1,7,2018-05-12,81,21,1,3,1,1,1,0,8,6,2,1
18055,3,7,20,33,34,9,10,2018-05-14,97,31,3,2,1,2,1,1,19,1,1,1
18056,2,4,16,28,34,5,7,2018-05-16,84,32,0,2,1,2,0,1,12,2,2,1
18057,13,19,22,27,28,5,6,2018-05-19,109,15,3,0,3,2,1,1,11,1,1,0
18058,9,11,12,26,32,4,10,2018-05-21,90,23,2,3,0,2,1,0,14,6,0,1
18059,1,9,10,27,35,6,11,2018-05-23,82,34,4,3,0,2,1,1,17,5,1,1
18060,4,22,27,29,31,2,10,2018-05-26,113,27,3,1,1,3,0,1,12,8,0,1
18061,4,10,12,28,31,8,11,2018-05-28,85,27,1,3,0,2,0,2,19,3,1,1
18062,12,14,19,23,35,2,7,2018-05-30,103,23,3,1,3,1,0,1,9,5,1,1
18063,5,14,15,32,34,3,10,2018-06-02,100,29,2,1,2,2,1,1,13,7,1,1
18064,1,3,4,11,29,2,4,2018-06-04,48,28,4,4,0,1,1,0,6,2,0,0
18065,7,10,28,31,32,8,10,2018-06-06,108,25,2,2,0,3,1,0,18,2,0,1
18066,1,20,23,32,33,1,4,2018-06-09,109,32,3,1,2,2,1,1,5,3,1,0
18067,3,7,12,18,31,7,10,2018-06-11,71,28,3,3,1,1,0,0,17,3,1,1
18068,8,12,16,26,33,5,6,2018-06-13,95,25,1,2,1,2,0,1,11,1,1,0
18069,1,8,13,21,24,2,11,2018-06-16,67,23,3,2,3,0,0,1,13,9,1,1
18070,2,5,10,16,30,4,7,2018-06-18,63,28,1,3,1,1,0,0,11,3,1,1
18071,2,5,23,30,31,3,9,2018-06-20,91,29,3,2,1,2,1,3,12,6,2,1
18072,5,12,17,24,26,1,2,2018-06-23,84,21,2,2,2,1,0,1,3,1,1,0
18073,13,19,24,25,29,2,8,2018-06-25,110,16,4,0,3,2,1,1,10,6,0,1
18074,3,9,12,28,30,4,12,2018-06-27,82,27,2,3,0,2,0,0,16,8,0,1
18075,1,6,12,20,34,4,12,2018-06-30,73,33,1,3,1,1,0,1,16,8,0,1
18076,7,18,28,29,32,6,8,2018-07-02,114,25,2,1,1,3,1,0,14,2,0,1
18077,1,6,9,15,26,8,9,2018-07-04,57,25,3,3,1,1,0,0,17,1,1,1
18078,7,11,12,22,30,3,6,2018-07-07,82,23,2,3,1,1,1,0,9,3,1,0
18079,3,4,10,27,29,1,5,2018-07-09,73,26,3,3,0,2,1,0,6,4,2,0
18080,7,16,24,26,31,10,11,2018-07-11,104,24,2,1,2,2,0,0,21,1,1,1
18081,2,10,13,21,35,1,12,2018-07-14,81,33,3,2,2,1,0,0,13,11,1,1
18082,1,2,14,17,18,8,10,2018-07-16,52,17,2,2,3,0,2,1,18,2,0,1
18083,7,12,25,27,28,10,11,2018-07-18,99,21,3,2,0,3,1,0,21,1,1,1
18084,6,11,17,22,35,11,12,2018-07-21,91,29,3,2,2,1,0,0,23,1,1,1
18085,1,2,14,25,31,5,7,2018-07-23,73,30,3,2,1,2,1,0,12,2,2,1
18086,16,22,24,29,31,4,5,2018-07-25,122,15,2,0,3,2,0,1,9,1,1,0
18087,3,14,19,23,25,1,4,2018-07-28,84,22,4,1,3,1,0,0,5,3,1,0
18088,8,9,21,25,33,1,8,2018-07-30,96,25,4,2,1,2,1,1,9,7,1,1
18089,26,27,28,32,34,6,10,2018-08-01,147,8,1,0,0,5,2,0,16,4,0,1
18090,6,20,24,33,34,4,11,2018-08-04,117,28,1,1,2,2,1,1,15,7,1,1
18091,6,22,26,28,31,1,7,2018-08-06,113,25,1,1,1,3,0,1,8,6,2,1
18092,5,7,14,18,19,4,10,2018-08-08,63,14,3,2,3,0,1,0,14,6,0,1
18093,3,11,16,18,33,3,11,2018-08-11,81,30,3,2,2,1,0,1,14,8,2,1
18094,11,16,25,30,34,8,10,2018-08-13,116,23,2,1,1,3,0,2,18,2,0,1
18095,7,14,18,29,35,5,12,2018-08-15,103,28,3,1,2,2,0,0,17,7,1,1
18096,13,14,20,28,34,6,10,2018-08-18,109,21,1,0,3,2,1,1,16,4,0,1
18097,10,12,14,18,23,1,4,2018-08-20,77,13,1,2,3,0,0,1,5,3,1,0
18098,2,15,18,25,27,5,7,2018-08-22,87,25,3,1,2,2,0,1,12,2,2,1
18099,12,13,16,20,21,1,7,2018-08-25,82,9,2,1,4,0,2,0,8,6,2,1
18100,6,20,21,26,30,6,9,2018-08-27,103,24,1,1,2,2,1,2,15,3,1,1
18101,3,14,15,23,29,4,5,2018-08-29,84,26,4,1,3,1,1,0,9,1,1,0
18102,6,7,13,22,24,10,12,2018-09-01,72,18,2,2,3,0,1,0,22,2,0,1
18103,14,24,26,28,35,2,3,2018-09-03,127,21,1,0,2,3,0,1,5,1,1,0
18104,1,13,14,26,28,7,11,2018-09-05,82,27,2,1,2,2,1,3,18,4,2,1
